BinLocation,BuydownPrice,BuydownQuantity,CommissionAmount,CommissionMaximum,CommissionMode,CommissionPercentProfit,CommissionPercentSale,Description,FoodStampable,HQID,ItemNotDiscountable,LastReceived,LastUpdated,Notes,QuantityCommitted,SerialNumberCount,TareWeightPercent,ID,ItemLookupCode,DepartmentID,CategoryID,MessageID,Price,PriceA,PriceB,PriceC,SalePrice,SaleStartDate,SaleEndDate,QuantityDiscountID,TaxID,ItemType,Cost,Quantity,ReorderPoint,RestockLevel,TareWeight,SupplierID,TagAlongItem,TagAlongQuantity,ParentItem,ParentQuantity,BarcodeFormat,PriceLowerBound,PriceUpperBound,PictureName,LastSold,ExtendedDescription,SubDescription1,SubDescription2,SubDescription3,UnitOfMeasure,SubCategoryID,QuantityEntryNotAllowed,PriceMustBeEntered,BlockSalesReason,BlockSalesAfterDate,Weight,Taxable,DBTimeStamp,BlockSalesBeforeDate,LastCost,ReplacementCost,WebItem,BlockSalesType,BlockSalesScheduleID,SaleType,SaleScheduleID,Consignment,Inactive,LastCounted,DoNotOrder,MSRP,DateCreated,Content,UsuallyShip,NumberFormat,ItemCannotBeRet,ItemCannotBeSold,IsAutogenerated,IsGlobalvoucher,DeleteZeroBalanceEntry,TenderID
,0.00,0,0.00,0.00,1,0,0,ANABOL AA/ 120 LGELS,0,8045,0,NULL,2013-09-19 18:25:54.300,NULL,0,0,0,8045,853237000165,152,0,0,33.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,25.18,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B3A,NULL,26.98,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-03-08 15:30:15.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,DEFYblack Melon 14oz ,0,10101,0,NULL,2013-09-19 18:25:54.403,NULL,0,0,0,10101,853237000684,152,0,0,27.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.03,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B3B,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-07-16 12:52:25.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,DEFYblack Berry 14oz,0,10102,0,NULL,2013-09-19 18:25:54.470,NULL,0,0,0,10102,853237000622,152,0,0,27.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.03,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B3C,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-07-16 12:55:45.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,DEFYblack Grape 14oz,0,10103,0,NULL,2013-09-19 18:25:54.613,NULL,0,0,0,10103,853237000691,152,0,0,27.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.03,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B3D,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-07-16 12:57:40.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lipo-6X multiphase 120 lcap,0,7589,0,NULL,2013-09-19 18:25:54.993,,0,0,0,7589,853237000325,152,0,0,31.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,25.18,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B40,NULL,32.37,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-04-30 17:21:57.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lipo-6X 240 lcap,0,7989,0,NULL,2013-09-19 18:25:55.287,,0,0,0,7989,853237000288,152,0,0,49.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,41.98,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B41,NULL,47.98,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-01-08 15:43:29.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lipo-6X ForHer/120 lcap,0,8302,0,NULL,2013-09-19 18:25:55.333,,0,0,0,8302,853237000479,152,0,0,32.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,25.18,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B42,NULL,32.37,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-08-19 18:23:47.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lipo-6 Black/120 Blackcaps,0,8600,0,NULL,2013-09-19 18:25:55.457,,0,0,0,8600,853237001193,152,0,0,35.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,25.18,538,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,28.78,,,,,0,0,0,,NULL,0,1,0x0000000001356B43,NULL,28.77,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-04-16 18:15:02.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Vitix 180gels,0,8815,0,NULL,2013-09-19 18:25:55.537,NULL,0,0,0,8815,853237000127,152,0,0,49.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,33.58,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B44,NULL,31.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-09-22 13:14:51.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,0,0,0,Lipo-6 120 LQG Ultimate,0,9436,0,NULL,2013-09-19 18:25:55.573,,0,0,0,9436,853237001209,152,0,0,43.99,0.00,0.00,0.00,0.00,1899-12-31 00:00:00.000,1899-12-31 00:00:00.000,0,0,0,37.78,6,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B45,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-02-28 12:48:58.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Lipo-6 Black Hers 60caps,0,10257,0,NULL,2013-09-19 18:25:55.640,NULL,0,0,0,10257,853237000721,152,0,0,28.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,20.98,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B47,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-10-30 15:54:10.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,NCG 90 CAPSULES,0,8019,0,NULL,2013-09-19 18:25:56.683,NULL,0,0,0,8019,094922875884,149,0,0,20.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,15.40,2,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B5A,NULL,35.38,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-02-04 17:30:15.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntraBolic 1.1lb Apple 20sv ,0,7899,0,NULL,2013-09-19 18:25:56.850,NULL,0,0,0,7899,094922757753,169,0,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,28.57,7,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B5F,NULL,26.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-10-19 19:10:54.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntraBolic 1.1lb Citrus 40sv ,0,8258,0,NULL,2013-09-19 18:25:56.887,NULL,0,0,0,8258,094922953674,169,0,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,28.57,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B60,NULL,28.57,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-07-21 13:18:40.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntraXCell 210caps 35/Servings,0,8389,0,NULL,2013-09-19 18:25:56.920,NULL,0,0,0,8389,094922995803,169,0,0,33.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,26.00,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B61,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2008-11-06 10:06:06.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntraVol 2.11 lbs FP,0,8513,0,NULL,2013-09-19 18:25:56.953,NULL,0,0,0,8513,631656760132,169,0,0,35.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,31.00,3,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B62,NULL,31.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-02-18 15:40:38.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Green Coffee Bean 75vc,0,6666,0,NULL,2013-09-19 18:25:56.983,NULL,0,0,0,6666,094922547477,169,0,0,18.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,12.59,115,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B63,NULL,34.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntraBolic 1.1lb  FBerry40s ,0,8689,0,NULL,2013-09-19 18:25:57.017,NULL,0,0,0,8689,094922242884,169,0,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,25.89,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,27.74,,,,,0,0,0,,NULL,0,1,0x0000000001356B64,NULL,26.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-06-19 13:59:58.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PreSurge Unleash .46lb WatMelo,0,9473,0,NULL,2013-09-19 18:25:57.053,NULL,0,0,0,9473,094922047571,169,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.69,29,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B65,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-03-25 09:54:54.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,IntrAbolic 1.2lbs blue raspber,0,9601,0,NULL,2013-09-19 18:25:57.087,NULL,0,0,0,9601,094922360601,169,0,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,25.89,3,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B66,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-07-21 15:43:39.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Creatine RT 130grs  FruitPunch,0,9683,0,NULL,2013-09-19 18:25:57.120,NULL,0,0,0,9683,094922044686,169,0,0,20.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,13.99,11,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,14.99,,,,,0,0,0,,NULL,0,1,0x0000000001356B67,NULL,15.44,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-09-27 20:48:14.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,NAPALM fruit punch 30servs,0,10314,0,NULL,2013-09-19 18:25:57.183,NULL,0,0,0,10314,855660002259,216,0,0,30.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,24.37,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B69,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-12-12 17:09:30.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 4.lbs VanillaCaramel,0,9930,0,NULL,2013-09-19 18:25:57.633,NULL,0,0,0,9930,891597002672,183,0,0,42.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,36.56,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B76,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-03-17 10:39:45.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 2.1lbs VanillaCaramel,0,9956,0,NULL,2013-09-19 18:25:57.667,NULL,0,0,0,9956,891597002689,183,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.44,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B77,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-03-30 15:18:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 2lbs FruitPunch,0,9169,0,NULL,2013-09-19 18:25:57.913,NULL,0,0,0,9169,891597002146,183,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.44,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,$20.990,,,,,0,0,0,,NULL,0,1,0x0000000001356B7E,NULL,20.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-07-01 10:22:07.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 2lbs BlueRasp,0,9170,0,NULL,2013-09-19 18:25:57.947,NULL,0,0,0,9170,891597002153,183,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.44,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,20.99,,,,,0,0,0,,NULL,0,1,0x0000000001356B7F,NULL,21.61,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-07-01 10:22:34.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 4lbs FruitPunch,0,9240,0,NULL,2013-09-19 18:25:57.983,NULL,0,0,0,9240,891597002160,183,0,0,42.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,36.56,31,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,35.14 ,,,,,0,0,0,,NULL,0,1,0x0000000001356B80,NULL,34.12,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-09-01 19:27:45.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 2lbs ChoColate,0,9539,0,NULL,2013-09-19 18:25:58.017,NULL,0,0,0,9539,891597002535,183,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.44,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,20.99,,,,,0,0,0,,NULL,0,1,0x0000000001356B81,NULL,21.61,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-06-03 09:28:38.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,eNOXIDE 40ct Fasttab,0,9623,0,NULL,2013-09-19 18:25:58.050,NULL,0,0,0,9623,891597002092,183,0,0,38.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,32.81,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,32.06,,,,,0,0,0,,NULL,0,1,0x0000000001356B82,NULL,33.79,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2011-08-16 15:37:58.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 4lbs Chocolate,0,9898,0,NULL,2013-09-19 18:25:58.083,NULL,0,0,0,9898,891597002542,183,0,0,42.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,36.56,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,35.14 ,,,,,0,0,0,,NULL,0,1,0x0000000001356B83,NULL,34.12,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-02-17 15:48:14.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Carnivor 2lbs Van,0,9979,0,NULL,2013-09-19 18:25:58.117,NULL,0,0,0,9979,891597002559,183,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.44,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,$20.990,,,,,0,0,0,,NULL,0,1,0x0000000001356B84,NULL,20.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-04-06 14:16:59.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,93*Octane 300grs Orange,0,6952,0,NULL,2013-09-19 18:25:58.203,NULL,0,0,0,6952,895524000120,237,0,0,28.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.49,6,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B86,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Creatine RT 130grs  Grapenol,0,10055,0,NULL,2013-09-19 18:25:58.417,NULL,0,0,0,10055,094922057891,169,0,0,20.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,13.99,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,14.99,,,,,0,0,0,,NULL,0,1,0x0000000001356B8C,NULL,15.44,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-06-08 15:42:44.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PreSurge Unleash .46lb Citrus,0,9363,0,NULL,2013-09-19 18:25:58.453,NULL,0,0,0,9363,094922026187,169,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.69,36,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B8D,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-12-13 14:18:16.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PreSurge Unleash .59lb Berry,0,9364,0,NULL,2013-09-19 18:25:58.483,NULL,0,0,0,9364,094922398338,169,0,0,29.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,21.69,20,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B8E,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2010-12-13 14:18:36.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PROBOLIC-SR 12hr 2lbs Org/Cr,0,7137,0,NULL,2013-09-19 18:25:58.670,NULL,0,0,0,7137,666222011363,66,0,0,27.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,22.70,79,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B93,NULL,20.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,SARM X 60 CT,0,7596,0,NULL,2013-09-19 18:25:58.703,NULL,0,0,0,7596,666222501703,66,0,0,39.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,33.50,74,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,STEROID RECEPTOR STIMULATOR,,,,,0,0,0,,NULL,0,1,0x0000000001356B94,NULL,33.50,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-05-01 21:12:25.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MHP LEUKIDROL-SR/180ct,0,7839,0,NULL,2013-09-19 18:25:58.737,NULL,0,0,0,7839,666222074306,66,0,0,39.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,31.49,12,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B95,NULL,31.49,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-09-11 15:43:05.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PROBOLIC-SR 12hr 2lbs Ch/ch/cd,0,8573,0,NULL,2013-09-19 18:25:58.770,NULL,0,0,0,8573,666222011271,66,0,0,25.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,20.99,6,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B96,NULL,20.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-03-26 18:30:25.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,Macrobolic Protein RTD Fudge,0,7046,0,NULL,2013-09-19 18:25:59.017,NULL,0,0,0,7046,666222840000,66,0,0,1.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,25.19,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B9D,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,MHP THYRO-SLIM 24hrs,0,8912,0,NULL,2013-09-19 18:25:59.050,NULL,0,0,0,8912,666222091006,66,0,0,23.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,18.53,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356B9E,NULL,18.53,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2009-11-19 15:46:39.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PROBOLIC-SR 12hr 2lbs Van,0,6912,0,NULL,2013-09-19 18:25:59.513,NULL,0,0,0,6912,666222011325,66,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,20.57,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BAB,NULL,22.70,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,GLUTAMINE-SR 12hr 2.2lbs ,0,6913,0,NULL,2013-09-19 18:25:59.547,NULL,0,0,0,6913,666222074108,66,0,0,39.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,33.59,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BAC,NULL,35.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,TRAC Extreme-NO Punch,0,6925,0,NULL,2013-09-19 18:25:59.580,NULL,0,0,0,6925,666222055008,66,0,0,35.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,29.39,15,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BAD,NULL,32.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,TRAC Extreme-NO Orange,0,6926,0,NULL,2013-09-19 18:25:59.617,NULL,0,0,0,6926,666222055107,66,0,0,35.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,29.39,14,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BAE,NULL,32.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,PROBOLIC-SR 12hr 2lbs Strw,0,7001,0,NULL,2013-09-19 18:25:59.660,NULL,0,0,0,7001,666222011349,66,0,0,26.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,20.57,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BAF,NULL,20.99,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2007-01-19 18:23:26.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,EXT CHAIN BlueRasp 30serv,0,10242,0,NULL,2013-09-19 18:25:59.727,NULL,0,0,0,10242,851780004531,222,0,0,31.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,26.25,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BB1,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-10-24 11:20:39.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,EXT CHAIN FruitPunch 30serv,0,10243,0,NULL,2013-09-19 18:25:59.760,NULL,0,0,0,10243,851780004524,222,0,0,31.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,26.25,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BB2,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-10-24 11:21:43.000,,,NULL,NULL,NULL,NULL,0,NULL,0
,0.00,0,0.00,0.00,1,0,0,EXT CHAIN Watermelon 30serv,0,10244,0,NULL,2013-09-19 18:25:59.793,NULL,0,0,0,10244,851780004548,222,0,0,31.99,0.00,0.00,0.00,0.00,NULL,NULL,0,0,0,26.25,0,0,0,0,101,0,0,0,0,0,0.00,0.00,,NULL,,,,,,0,0,0,,NULL,0,1,0x0000000001356BB3,NULL,0.00,0.00,0,0,0,0,0,0,0,NULL,0,0.00,2012-10-24 11:22:33.000,,,NULL,NULL,NULL,NULL,0,NULL,0
